edad;trabajo;est.civ;educacion;mora;balance;vivienda;prestamo;contacto;dia;mes;duracion;campana;pdias;previo;presultado;suscrito
52;Tecnico;Casado;secundaria;no;196;si;si;celular;24;Febrero;116;1;273;3;fracaso;no
41;Obrero;Casado;secundaria;no;552;si;no;celular;12;Mayo;463;1;-1;0;desconocido;no
52;admin.;Casado;secundaria;no;2347;no;si;celular;12;Agosto;603;3;-1;0;desconocido;no
34;Obrero;Soltero;secundaria;no;3723;si;no;desconocido;27;Mayo;47;5;-1;0;desconocido;no
53;Ejecutivo;Divorciado;primaria;no;255;no;no;celular;19;Noviembre;126;1;-1;0;desconocido;no
33;Ejecutivo;Soltero;Superior;no;3143;no;no;celular;29;Junio;421;2;-1;0;desconocido;si
47;Independientes;Casado;secundaria;no;0;no;no;desconocido;26;Junio;174;8;-1;0;desconocido;no
35;Obrero;Casado;secundaria;no;6411;si;si;celular;30;Enero;144;1;266;2;fracaso;no
33;Ejecutivo;Soltero;Superior;no;1909;no;no;celular;8;Agosto;191;2;-1;0;desconocido;no
55;Obrero;Casado;primaria;no;3873;no;no;teléfono;21;abril;222;1;-1;0;desconocido;no
58;Independientes;Casado;primaria;no;1013;si;no;celular;11;Agosto;206;1;461;1;fracaso;si
44;admin.;Casado;secundaria;no;262;si;no;celular;9;Julio;74;1;-1;0;desconocido;no
25;Servis;Soltero;secundaria;no;3217;si;no;desconocido;28;Mayo;24;1;-1;0;desconocido;no
37;Tecnico;Soltero;secundaria;no;5436;si;no;celular;6;Mayo;7;11;351;1;fracaso;no
41;Obrero;Casado;primaria;no;2067;si;no;celular;15;Mayo;493;7;-1;0;desconocido;no
34;Obrero;Soltero;secundaria;no;215;no;no;celular;3;Marzo;350;3;-1;0;desconocido;si
36;Servis;Divorciado;secundaria;no;1594;no;no;desconocido;6;Junio;250;3;-1;0;desconocido;no
44;Independientes;Casado;Superior;no;134;no;no;celular;28;Agosto;86;4;-1;0;desconocido;no
34;empresario;Divorciado;Superior;no;262;no;no;celular;20;Noviembre;371;1;-1;0;desconocido;no
56;Obrero;Divorciado;primaria;no;3021;no;no;desconocido;9;Junio;419;2;-1;0;desconocido;no
43;Ejecutivo;Divorciado;Superior;no;388;si;no;desconocido;8;Mayo;2087;2;-1;0;desconocido;si
28;Obrero;Soltero;secundaria;no;3412;si;no;celular;15;Mayo;22;4;-1;0;desconocido;no
54;Obrero;Casado;secundaria;no;1291;si;no;desconocido;5;Mayo;266;1;-1;0;desconocido;no
37;Tecnico;Divorciado;secundaria;no;79;no;no;celular;21;Julio;191;1;-1;0;desconocido;no
59;Independientes;Casado;Superior;no;2013;no;no;celular;19;Febrero;222;4;94;2;éxito;si
58;Obrero;Divorciado;secundaria;no;543;no;si;teléfono;17;Julio;264;3;-1;0;desconocido;no
56;Ejecutivo;Divorciado;Superior;no;1016;si;no;desconocido;9;Junio;184;5;-1;0;desconocido;no
32;Obrero;Soltero;secundaria;no;604;no;si;celular;28;Mayo;95;3;-1;0;desconocido;no
42;Ejecutivo;Soltero;Superior;no;525;no;no;celular;13;Agosto;127;2;-1;0;desconocido;no
52;Retirado;Divorciado;primaria;no;353;no;no;celular;31;Julio;395;4;-1;0;desconocido;no
46;Ejecutivo;Casado;Superior;no;964;si;no;celular;8;abril;174;1;-1;0;desconocido;no
37;admin.;Casado;Superior;no;3913;si;no;celular;27;abril;124;1;-1;0;desconocido;si
39;Obrero;Casado;primaria;no;879;si;no;desconocido;26;Mayo;102;2;-1;0;desconocido;no
31;admin.;Casado;secundaria;no;314;si;no;celular;17;abril;279;1;-1;0;desconocido;no
59;Emple_hogar;Casado;primaria;no;0;no;no;celular;27;Agosto;76;11;-1;0;desconocido;no
38;Obrero;Casado;secundaria;no;1370;si;no;celular;11;Mayo;472;2;-1;0;desconocido;no
58;Ejecutivo;Casado;secundaria;no;37;no;no;celular;18;Agosto;84;11;-1;0;desconocido;no
34;Ejecutivo;Soltero;Superior;no;673;si;si;celular;20;Noviembre;271;1;184;1;fracaso;no
40;Servis;Casado;secundaria;no;-342;si;no;desconocido;26;Mayo;754;1;-1;0;desconocido;no
20;Estudiante;Soltero;secundaria;no;291;no;no;teléfono;11;Mayo;172;5;371;5;fracaso;no
34;Tecnico;Casado;secundaria;no;209;si;si;celular;8;abril;375;2;-1;0;desconocido;no
31;Tecnico;Soltero;Superior;no;438;si;no;celular;12;Agosto;130;2;-1;0;desconocido;no
39;admin.;Soltero;secundaria;no;1242;si;no;desconocido;12;Mayo;303;3;-1;0;desconocido;no
34;empresario;Casado;Superior;no;355;si;no;desconocido;16;Mayo;261;1;-1;0;desconocido;no
24;Obrero;Casado;secundaria;no;204;si;si;celular;17;abril;229;3;-1;0;desconocido;no
41;Ejecutivo;Casado;Superior;no;10758;si;no;celular;1;Junio;288;1;-1;0;desconocido;no
40;Ejecutivo;Casado;Superior;no;5;si;no;celular;18;Noviembre;219;3;-1;0;desconocido;no
45;Tecnico;Soltero;secundaria;no;410;si;no;desconocido;30;Mayo;891;4;-1;0;desconocido;si
36;Ejecutivo;Casado;Superior;no;605;si;no;desconocido;26;Mayo;204;1;-1;0;desconocido;no
53;Ejecutivo;Casado;Superior;no;4;no;no;desconocido;20;Junio;19;6;-1;0;desconocido;no
23;Estudiante;Soltero;secundaria;no;8494;no;no;celular;25;Agosto;158;2;-1;0;desconocido;no
42;empresario;Casado;primaria;no;198;si;no;desconocido;8;Mayo;314;1;-1;0;desconocido;no
48;Obrero;Casado;secundaria;no;841;si;no;desconocido;19;Mayo;215;1;-1;0;desconocido;no
34;Ejecutivo;Casado;Superior;no;8;no;no;celular;25;Agosto;169;4;-1;0;desconocido;no
36;admin.;Casado;secundaria;no;470;si;no;celular;31;Julio;101;4;-1;0;desconocido;no
43;Retirado;Casado;secundaria;no;520;si;no;desconocido;20;Mayo;15;13;-1;0;desconocido;no
36;Obrero;Casado;secundaria;no;439;si;no;desconocido;21;Mayo;260;5;-1;0;desconocido;no
49;Obrero;Casado;secundaria;no;-454;si;no;celular;14;Mayo;558;1;-1;0;desconocido;si
55;Retirado;Casado;secundaria;no;466;no;no;desconocido;17;Junio;287;4;-1;0;desconocido;no
53;Retirado;Casado;secundaria;no;665;si;no;celular;22;abril;371;2;-1;0;desconocido;si
42;Tecnico;Casado;secundaria;no;994;si;no;celular;11;Agosto;149;1;78;5;fracaso;si
45;admin.;Casado;secundaria;no;5346;si;si;desconocido;21;Octubre;187;1;-1;0;desconocido;si
31;Obrero;Casado;secundaria;no;1243;si;no;desconocido;21;Mayo;32;1;-1;0;desconocido;no
32;admin.;Casado;Superior;no;0;si;no;desconocido;5;Mayo;138;1;-1;0;desconocido;no
36;Obrero;Casado;secundaria;no;2357;si;no;desconocido;17;Junio;228;2;-1;0;desconocido;no
56;Retirado;Casado;secundaria;no;1044;no;no;teléfono;3;Julio;353;2;-1;0;desconocido;si
46;admin.;Casado;secundaria;no;1069;si;no;desconocido;8;Mayo;45;2;-1;0;desconocido;no
41;Emple_hogar;Soltero;secundaria;no;231;no;no;celular;9;Julio;76;2;-1;0;desconocido;no
31;admin.;Casado;secundaria;no;0;si;si;desconocido;6;Mayo;144;2;-1;0;desconocido;no
32;Tecnico;Casado;secundaria;no;266;si;no;celular;19;Agosto;168;2;-1;0;desconocido;no
38;Ejecutivo;Casado;Superior;no;-70;si;no;celular;30;Enero;140;1;2;3;otro;no
49;Retirado;Soltero;primaria;no;25824;no;no;desconocido;17;Junio;94;1;-1;0;desconocido;no
46;Ejecutivo;Soltero;primaria;no;538;no;no;desconocido;17;Junio;118;3;-1;0;desconocido;no
29;Tecnico;Soltero;secundaria;no;534;si;no;celular;18;Mayo;382;1;-1;0;desconocido;no
36;admin.;Casado;desconocido;no;2323;no;no;celular;19;Noviembre;111;1;-1;0;desconocido;no
38;admin.;Casado;secundaria;no;1852;si;no;celular;15;Mayo;298;2;-1;0;desconocido;no
53;Tecnico;Casado;secundaria;no;2647;si;no;desconocido;30;Mayo;121;1;-1;0;desconocido;no
43;Ejecutivo;Casado;Superior;no;2767;si;no;desconocido;15;Mayo;317;7;-1;0;desconocido;no
41;Ejecutivo;Casado;Superior;no;176;si;si;desconocido;5;Mayo;42;1;-1;0;desconocido;no
42;Ejecutivo;Soltero;secundaria;no;9720;no;no;celular;5;Agosto;81;2;-1;0;desconocido;no
55;Obrero;Divorciado;secundaria;no;1613;si;no;celular;3;abril;296;1;270;3;fracaso;si
39;admin.;Divorciado;secundaria;no;2903;si;si;teléfono;25;Julio;259;2;-1;0;desconocido;no
30;admin.;Soltero;secundaria;no;81;si;no;celular;6;Agosto;121;6;112;3;otro;no
41;Obrero;Casado;secundaria;no;780;si;no;celular;15;Mayo;432;3;-1;0;desconocido;no
44;Desempleado;Casado;Superior;no;178;no;no;celular;8;Agosto;126;2;-1;0;desconocido;no
58;Ejecutivo;Casado;Superior;no;299;no;no;celular;16;Julio;120;4;-1;0;desconocido;no
35;Retirado;Casado;primaria;no;285;si;no;celular;29;Enero;136;1;-1;0;desconocido;no
27;Obrero;Casado;secundaria;no;872;si;no;celular;17;abril;1130;3;-1;0;desconocido;no
34;Servis;Casado;secundaria;no;1337;no;no;celular;17;Diciembre;330;2;127;3;éxito;si
25;Servis;Casado;secundaria;no;72;si;no;celular;23;Julio;305;2;-1;0;desconocido;no
36;Obrero;Casado;secundaria;no;0;no;no;desconocido;20;Junio;332;3;-1;0;desconocido;no
38;Obrero;Casado;secundaria;no;-388;si;no;desconocido;9;Mayo;412;1;-1;0;desconocido;no
30;admin.;Casado;secundaria;no;11;si;no;celular;11;Mayo;157;1;-1;0;desconocido;no
47;Obrero;Divorciado;secundaria;si;-535;si;no;celular;30;Julio;71;2;-1;0;desconocido;no
41;Servis;Divorciado;secundaria;no;787;si;no;celular;8;Mayo;297;2;-1;0;desconocido;no
36;Ejecutivo;Soltero;Superior;no;3343;no;no;celular;18;Noviembre;307;1;-1;0;desconocido;no
63;empresario;Casado;secundaria;no;3904;no;no;teléfono;4;Agosto;250;2;187;2;éxito;si
23;Ejecutivo;Soltero;Superior;no;736;si;no;celular;30;abril;119;1;-1;0;desconocido;no
32;Ejecutivo;Casado;Superior;no;1390;no;no;celular;7;Agosto;116;2;-1;0;desconocido;no
57;Retirado;Casado;primaria;no;808;no;no;teléfono;7;Julio;274;1;-1;0;desconocido;no
48;Ejecutivo;Casado;Superior;no;1147;no;no;celular;5;Agosto;389;1;64;2;éxito;si
49;Servis;Casado;secundaria;no;1122;no;no;celular;4;Agosto;143;1;-1;0;desconocido;no
50;Tecnico;Casado;secundaria;no;-568;si;si;desconocido;28;Mayo;860;2;-1;0;desconocido;no
33;Obrero;Casado;primaria;no;1165;si;no;desconocido;21;Mayo;420;2;-1;0;desconocido;no
53;Servis;Divorciado;secundaria;no;-905;si;no;desconocido;28;Mayo;213;1;-1;0;desconocido;no
30;Desempleado;Casado;Superior;no;0;si;no;celular;18;Noviembre;756;1;-1;0;desconocido;no
38;Tecnico;Casado;secundaria;no;740;no;no;celular;7;Agosto;259;3;-1;0;desconocido;no
44;Ejecutivo;Casado;secundaria;no;8262;si;no;celular;23;Julio;201;16;-1;0;desconocido;no
39;admin.;Soltero;secundaria;no;14;si;si;desconocido;13;Mayo;19;9;-1;0;desconocido;no
45;Tecnico;Soltero;desconocido;no;7108;si;si;celular;18;Noviembre;53;1;172;3;fracaso;no
36;Obrero;Casado;secundaria;no;1049;si;no;celular;14;Mayo;224;4;-1;0;desconocido;si
38;Obrero;Casado;secundaria;no;0;si;no;celular;13;Mayo;57;5;349;1;otro;no
36;Emple_hogar;Casado;secundaria;no;419;si;no;desconocido;30;Mayo;251;1;-1;0;desconocido;no
30;Ejecutivo;Soltero;Superior;no;726;si;no;celular;16;abril;39;1;342;3;fracaso;no
28;Tecnico;Divorciado;Superior;no;594;si;si;desconocido;18;Junio;54;3;-1;0;desconocido;no
26;Desempleado;Casado;Superior;no;454;si;si;desconocido;23;Mayo;28;18;-1;0;desconocido;no
54;desconocido;Casado;secundaria;no;2206;no;no;celular;12;Noviembre;104;1;99;2;otro;si
38;admin.;Casado;Superior;no;1988;no;no;celular;27;Marzo;164;2;130;2;fracaso;si
32;Tecnico;Soltero;Superior;no;0;no;no;celular;7;Agosto;268;2;-1;0;desconocido;no
50;admin.;Divorciado;secundaria;no;202;no;si;celular;17;Noviembre;148;1;-1;0;desconocido;no
43;Obrero;Casado;secundaria;no;667;si;no;desconocido;7;Mayo;228;3;-1;0;desconocido;no
48;admin.;Casado;secundaria;no;112;no;no;celular;18;Agosto;139;5;-1;0;desconocido;no
57;Emple_hogar;Casado;primaria;no;50;no;no;celular;18;Agosto;89;3;-1;0;desconocido;no
64;Emple_hogar;Casado;primaria;no;768;no;no;celular;15;Julio;250;2;182;1;éxito;no
26;Servis;Divorciado;secundaria;no;74;si;no;desconocido;23;Mayo;106;6;-1;0;desconocido;no
33;Obrero;Casado;secundaria;no;661;si;no;celular;18;Julio;968;1;-1;0;desconocido;si
50;Independientes;Casado;secundaria;no;3025;no;si;celular;6;Agosto;168;3;-1;0;desconocido;no
47;Independientes;Casado;Superior;no;751;no;no;celular;24;Julio;408;14;-1;0;desconocido;no
39;Ejecutivo;Soltero;Superior;no;416;no;no;celular;23;Octubre;56;4;-1;0;desconocido;no
52;Servis;Casado;primaria;no;14;no;si;celular;28;Julio;55;5;-1;0;desconocido;no
31;Obrero;Soltero;primaria;no;-502;si;no;desconocido;29;Mayo;76;4;-1;0;desconocido;no
50;Obrero;Casado;primaria;no;0;no;no;celular;11;Agosto;72;5;-1;0;desconocido;no
47;Tecnico;Casado;secundaria;no;599;si;no;celular;13;Agosto;99;3;-1;0;desconocido;no
30;Ejecutivo;Soltero;Superior;no;-218;si;no;celular;27;Agosto;13;15;-1;0;desconocido;no
32;Tecnico;Soltero;Superior;no;1012;no;no;celular;14;abril;178;1;-1;0;desconocido;no
36;Tecnico;Casado;secundaria;no;300;no;no;desconocido;9;Junio;287;1;-1;0;desconocido;no
46;Tecnico;Casado;Superior;no;217;si;no;celular;14;Mayo;141;1;346;2;otro;no
45;Ejecutivo;Divorciado;Superior;no;2096;no;no;celular;21;Noviembre;127;1;100;2;fracaso;no
37;Tecnico;Soltero;secundaria;no;0;no;no;celular;4;Agosto;69;2;-1;0;desconocido;no
58;Emple_hogar;Casado;primaria;no;5278;si;no;desconocido;4;Junio;763;4;-1;0;desconocido;no
59;Ejecutivo;Casado;Superior;no;1831;no;no;celular;17;Febrero;122;1;92;1;fracaso;no
28;Ejecutivo;Casado;Superior;no;1480;si;no;celular;18;Mayo;143;1;-1;0;desconocido;no
48;Ejecutivo;Casado;Superior;no;7289;si;no;celular;2;Febrero;316;3;-1;0;desconocido;no
55;Obrero;Casado;desconocido;no;1665;no;no;teléfono;30;Julio;89;2;-1;0;desconocido;no
37;Obrero;Soltero;primaria;no;851;si;no;celular;15;Mayo;151;1;352;1;fracaso;no
41;Ejecutivo;Casado;Superior;no;2885;no;no;celular;19;Noviembre;40;1;-1;0;desconocido;no
35;Obrero;Casado;secundaria;no;137;no;si;desconocido;4;Octubre;5;1;808;12;fracaso;no
34;Obrero;Soltero;secundaria;no;1239;si;no;celular;18;Julio;90;1;-1;0;desconocido;no
43;Ejecutivo;Soltero;Superior;no;146;no;no;celular;21;Noviembre;50;1;113;5;otro;no
59;Tecnico;Casado;secundaria;no;1;no;no;celular;15;abril;159;2;378;3;fracaso;si
50;Obrero;Divorciado;primaria;no;-10;no;si;celular;10;Julio;369;6;-1;0;desconocido;no
37;Tecnico;Casado;secundaria;no;480;no;no;celular;22;Octubre;344;2;182;8;otro;si
35;Tecnico;Casado;secundaria;no;2789;si;no;celular;4;Setiembre;256;2;94;1;fracaso;no
50;Tecnico;Soltero;secundaria;no;3897;no;no;celular;26;Octubre;298;1;-1;0;desconocido;no
36;Tecnico;Divorciado;secundaria;no;487;no;si;celular;11;Agosto;268;3;-1;0;desconocido;no
41;admin.;Casado;secundaria;no;5110;si;no;celular;13;abril;231;1;-1;0;desconocido;no
28;Ejecutivo;Casado;Superior;no;318;si;no;desconocido;27;Mayo;4;4;-1;0;desconocido;no
42;Tecnico;Soltero;Superior;no;-411;si;no;celular;12;Mayo;78;5;292;3;fracaso;no
60;Retirado;Casado;secundaria;no;4820;no;no;desconocido;5;Junio;419;1;-1;0;desconocido;no
28;Ejecutivo;Soltero;Superior;no;4937;si;no;teléfono;13;Mayo;421;3;-1;0;desconocido;no
48;empresario;Casado;secundaria;no;725;no;si;celular;10;Julio;105;1;-1;0;desconocido;no
51;empresario;Casado;Superior;no;5403;no;no;desconocido;6;Junio;42;1;-1;0;desconocido;no
32;Tecnico;Casado;Superior;no;4089;no;no;celular;26;Mayo;114;7;287;3;fracaso;no
35;Tecnico;Casado;Superior;no;188;no;no;celular;26;Agosto;286;2;-1;0;desconocido;no
37;Tecnico;Casado;desconocido;no;189;no;no;celular;1;Octubre;238;1;107;2;éxito;si
38;Obrero;Divorciado;secundaria;no;2998;si;no;desconocido;11;Junio;91;1;-1;0;desconocido;no
77;Retirado;Casado;secundaria;no;610;no;no;celular;13;Agosto;766;3;-1;0;desconocido;no
32;Ejecutivo;Soltero;desconocido;no;787;no;no;celular;28;Enero;92;1;-1;0;desconocido;no
43;Tecnico;Divorciado;secundaria;no;167;no;no;celular;4;Agosto;211;3;-1;0;desconocido;no
36;Ejecutivo;Soltero;Superior;no;243;si;no;celular;7;Mayo;160;2;360;3;fracaso;no
29;Ejecutivo;Casado;Superior;no;877;no;no;celular;3;Febrero;166;3;-1;0;desconocido;no
32;admin.;Soltero;secundaria;no;2817;si;no;celular;21;Noviembre;195;1;-1;0;desconocido;no
41;Ejecutivo;Divorciado;Superior;no;4567;si;si;celular;16;Julio;106;1;-1;0;desconocido;no
26;Servis;Soltero;secundaria;no;127;si;si;celular;23;Julio;85;3;-1;0;desconocido;no
34;Obrero;Casado;primaria;no;176;no;no;celular;24;Julio;78;1;-1;0;desconocido;no
57;Retirado;Casado;Superior;no;0;si;si;desconocido;28;Mayo;648;1;-1;0;desconocido;si
36;Servis;Soltero;secundaria;no;1482;si;no;celular;18;Noviembre;177;2;174;1;otro;no
42;Obrero;Casado;secundaria;no;3052;si;no;desconocido;27;Mayo;32;1;-1;0;desconocido;no
35;Tecnico;Divorciado;secundaria;no;56;no;no;celular;29;Agosto;24;12;-1;0;desconocido;no
52;empresario;Divorciado;primaria;no;278;si;no;desconocido;7;Mayo;688;2;-1;0;desconocido;no
36;Ejecutivo;Soltero;Superior;no;3875;si;no;desconocido;27;Mayo;21;5;-1;0;desconocido;no
46;Tecnico;Casado;secundaria;no;-337;si;no;desconocido;27;Mayo;112;1;-1;0;desconocido;no
60;Ejecutivo;Divorciado;Superior;no;366;no;no;celular;3;Junio;593;1;-1;0;desconocido;si
57;Emple_hogar;Casado;primaria;no;501;si;si;celular;7;Agosto;59;2;-1;0;desconocido;no
48;Ejecutivo;Casado;Superior;no;998;si;no;celular;29;Enero;121;3;-1;0;desconocido;no
59;Independientes;Casado;primaria;no;0;si;no;teléfono;28;Julio;97;2;-1;0;desconocido;no
39;Ejecutivo;Casado;Superior;no;246;no;no;celular;11;Agosto;86;2;-1;0;desconocido;no
44;Obrero;Casado;secundaria;no;-182;si;si;celular;14;Mayo;10;10;-1;0;desconocido;no
27;Ejecutivo;Soltero;Superior;no;446;no;no;celular;23;Junio;205;3;-1;0;desconocido;no
59;Retirado;Casado;secundaria;no;1173;no;no;desconocido;9;Junio;77;2;-1;0;desconocido;no
36;Tecnico;Divorciado;secundaria;no;5957;si;no;celular;18;Noviembre;138;2;-1;0;desconocido;no
44;admin.;Casado;secundaria;no;205;no;no;celular;3;Noviembre;289;1;-1;0;desconocido;si
50;admin.;Casado;secundaria;no;0;no;no;celular;4;Agosto;86;4;-1;0;desconocido;no
41;Ejecutivo;Divorciado;Superior;no;369;si;no;teléfono;22;Agosto;9;3;-1;0;desconocido;no
47;admin.;Casado;secundaria;no;1934;no;si;celular;14;Mayo;225;1;364;1;fracaso;no
32;Tecnico;Soltero;Superior;no;259;no;no;celular;22;Julio;407;4;-1;0;desconocido;no
38;Obrero;Casado;secundaria;no;284;si;si;desconocido;3;Junio;1030;6;-1;0;desconocido;no
55;Obrero;Casado;desconocido;no;23;no;no;celular;13;Agosto;123;2;-1;0;desconocido;no
38;Ejecutivo;Soltero;Superior;no;1373;no;no;celular;22;Octubre;119;4;-1;0;desconocido;no
31;Ejecutivo;Soltero;Superior;no;62;si;no;celular;18;Mayo;175;1;293;5;fracaso;no
38;Obrero;Divorciado;secundaria;no;157;no;no;desconocido;9;Junio;299;5;-1;0;desconocido;no
29;Desempleado;Soltero;Superior;no;991;no;no;celular;5;Febrero;563;1;-1;0;desconocido;no
55;Servis;Casado;secundaria;no;186;si;si;desconocido;9;Mayo;241;1;-1;0;desconocido;no
35;Desempleado;Casado;secundaria;no;977;si;no;celular;4;Mayo;52;4;91;1;otro;no
40;Independientes;Soltero;Superior;no;2893;no;no;celular;2;Junio;76;3;-1;0;desconocido;no
34;Obrero;Casado;secundaria;no;1897;si;si;celular;19;Noviembre;441;1;-1;0;desconocido;no
32;Tecnico;Soltero;Superior;no;5514;no;no;celular;22;abril;319;1;182;1;éxito;si
33;Obrero;Casado;secundaria;no;889;si;no;desconocido;18;Setiembre;13;1;373;6;éxito;no
33;Ejecutivo;Casado;Superior;no;273;si;no;desconocido;16;Mayo;803;1;-1;0;desconocido;si
37;admin.;Casado;secundaria;no;1193;no;no;celular;12;Mayo;396;2;-1;0;desconocido;no
58;Ejecutivo;Casado;Superior;no;2729;no;no;desconocido;18;Junio;188;1;-1;0;desconocido;no
36;admin.;Soltero;secundaria;no;0;no;no;celular;20;abril;637;1;-1;0;desconocido;no
42;Obrero;Casado;secundaria;no;230;si;no;desconocido;5;Junio;175;7;-1;0;desconocido;no
34;Tecnico;Soltero;secundaria;no;2729;si;no;celular;6;abril;945;1;139;1;éxito;no
35;Ejecutivo;Casado;Superior;no;317;si;no;desconocido;23;Mayo;162;3;-1;0;desconocido;no
60;Emple_hogar;Casado;primaria;no;517;no;no;desconocido;12;Junio;1178;3;-1;0;desconocido;no
50;Ejecutivo;Casado;Superior;no;-470;si;no;celular;8;Mayo;506;2;170;3;fracaso;no
28;Independientes;Soltero;Superior;no;4579;no;no;celular;12;Enero;409;2;-1;0;desconocido;si
27;Obrero;Divorciado;secundaria;no;1;si;no;celular;14;Julio;116;3;-1;0;desconocido;no
37;Ejecutivo;Casado;Superior;no;5106;no;no;celular;30;abril;244;1;-1;0;desconocido;si
31;Tecnico;Casado;Superior;no;636;si;no;celular;4;Mayo;352;4;-1;0;desconocido;si
34;Servis;Casado;secundaria;no;1076;no;no;celular;12;Mayo;152;1;182;6;éxito;si
38;Ejecutivo;Casado;Superior;no;126;si;no;desconocido;21;Mayo;164;2;-1;0;desconocido;no
32;Independientes;Casado;secundaria;no;-33;si;no;desconocido;28;Mayo;234;3;-1;0;desconocido;no
37;Tecnico;Casado;secundaria;no;430;no;no;celular;27;Agosto;154;4;-1;0;desconocido;no
33;admin.;Casado;secundaria;no;-6;si;no;desconocido;7;Mayo;566;2;-1;0;desconocido;no
71;Tecnico;Casado;Superior;no;383;no;no;celular;27;Octubre;327;2;183;3;éxito;no
27;Tecnico;Casado;secundaria;no;130;si;no;celular;7;Mayo;265;3;-1;0;desconocido;no
38;Obrero;Casado;primaria;no;2569;no;no;desconocido;9;Junio;172;1;-1;0;desconocido;no
34;Tecnico;Soltero;secundaria;no;201;no;no;celular;22;Julio;257;2;-1;0;desconocido;no
54;Retirado;Divorciado;Superior;no;0;no;no;desconocido;13;Mayo;618;1;-1;0;desconocido;si
30;Obrero;Casado;secundaria;no;6;si;no;celular;28;Enero;241;3;-1;0;desconocido;no
35;empresario;Soltero;secundaria;no;475;no;si;celular;21;Julio;936;4;-1;0;desconocido;no
33;Obrero;Soltero;secundaria;no;706;si;no;celular;7;abril;329;1;322;1;fracaso;no
36;Ejecutivo;Casado;secundaria;no;1825;si;no;celular;14;Mayo;24;1;346;1;fracaso;no
59;Independientes;Casado;Superior;no;185;no;no;celular;22;Junio;177;5;138;1;fracaso;no
72;Obrero;Casado;primaria;no;4415;no;no;teléfono;13;Octubre;120;1;-1;0;desconocido;no
64;Ejecutivo;Casado;Superior;no;679;no;no;teléfono;22;abril;135;3;-1;0;desconocido;no
53;Tecnico;Divorciado;secundaria;no;320;no;no;celular;9;Julio;175;1;-1;0;desconocido;no
35;Ejecutivo;Soltero;Superior;no;2988;si;no;celular;25;Mayo;179;1;-1;0;desconocido;no
58;Independientes;Casado;secundaria;no;1407;si;no;desconocido;30;Mayo;58;1;-1;0;desconocido;no
40;Tecnico;Casado;secundaria;no;1270;no;no;celular;17;abril;342;2;-1;0;desconocido;no
41;Servis;Divorciado;secundaria;no;654;si;no;celular;13;Mayo;139;2;-1;0;desconocido;no
48;Retirado;Casado;primaria;no;5173;si;no;desconocido;18;Junio;88;8;-1;0;desconocido;no
44;empresario;Casado;Superior;no;3463;si;si;celular;28;Agosto;210;3;-1;0;desconocido;no
