Estado_civil;Residencia;Profesión;Casa;Genero;Edad;Ingresos;Tarjetas_credito;Educacion;Creditos_coche;Pago
1;5;2;1;1;33.13;Medio;Menos de 5;Bachillerato;2 o más;0
1;2;4;3;2;48.5;Alto;5 o más;Bachillerato;2 o más;0
3;4;3;1;1;41.98;Alto;5 o más;Universitario;2 o más;0
3;1;1;1;2;35.14;Alto;Menos de 5;Universitario;1 o ninguno;0
5;4;4;2;1;45.16;Alto;5 o más;Bachillerato;2 o más;0
4;1;5;1;2;32.01;Medio;Menos de 5;Universitario;1 o ninguno;0
2;1;2;1;1;41.59;Alto;5 o más;Universitario;2 o más;0
4;1;3;3;2;32.8;Alto;Menos de 5;Universitario;1 o ninguno;0
4;4;3;2;1;46.94;Bajo;5 o más;Bachillerato;2 o más;0
1;1;3;2;2;34.47;Medio;5 o más;Bachillerato;2 o más;0
4;2;4;3;2;26.52;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;2;3;2;2;38.5;Alto;Menos de 5;Universitario;1 o ninguno;0
4;5;2;2;2;28.67;Medio;Menos de 5;Universitario;1 o ninguno;0
5;5;1;3;2;49.79;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;5;4;2;1;45.49;Medio;Menos de 5;Universitario;1 o ninguno;0
4;5;5;2;2;37.58;Alto;Menos de 5;Bachillerato;2 o más;0
2;5;2;2;2;52.45;Medio;Menos de 5;Universitario;1 o ninguno;0
1;1;2;3;2;30.69;Medio;5 o más;Universitario;2 o más;0
1;5;4;2;2;31.92;Alto;5 o más;Bachillerato;2 o más;0
5;2;1;2;2;23.68;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;5;2;2;2;28.68;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;1;5;3;2;46.95;Alto;5 o más;Bachillerato;2 o más;0
5;3;5;1;1;52.77;Medio;Menos de 5;Universitario;1 o ninguno;0
2;2;3;3;2;35.28;Medio;Menos de 5;Universitario;1 o ninguno;0
4;5;4;3;2;38.59;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;1;5;1;2;21.54;Alto;Menos de 5;Universitario;1 o ninguno;0
1;1;2;2;1;28.16;Medio;5 o más;Bachillerato;2 o más;0
3;1;3;2;2;55.83;Medio;Menos de 5;Universitario;1 o ninguno;0
5;2;2;2;2;39.52;Alto;Menos de 5;Universitario;2 o más;0
1;3;4;3;2;26.33;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;5;5;1;2;41.33;Alto;5 o más;Bachillerato;2 o más;0
4;3;4;1;2;28.66;Alto;Menos de 5;Universitario;1 o ninguno;0
5;2;4;1;1;38.79;Alto;5 o más;Universitario;2 o más;0
2;4;2;3;1;30.44;Alto;Menos de 5;Bachillerato;1 o ninguno;0
1;1;3;1;2;39.2;Alto;5 o más;Universitario;2 o más;0
4;3;5;2;1;30.16;Medio;Menos de 5;Universitario;1 o ninguno;0
2;4;3;2;2;53.62;Medio;5 o más;Bachillerato;2 o más;0
3;3;3;3;2;45.96;Medio;Menos de 5;Universitario;1 o ninguno;0
1;3;3;2;1;40.89;Medio;5 o más;Universitario;2 o más;0
5;4;2;3;1;45.17;Alto;5 o más;Universitario;2 o más;0
2;4;5;1;2;50.88;Alto;5 o más;Bachillerato;2 o más;0
1;3;4;2;2;39.96;Medio;Menos de 5;Universitario;1 o ninguno;0
4;5;1;1;1;32.75;Medio;5 o más;Bachillerato;2 o más;0
1;3;1;3;2;22.76;Alto;Menos de 5;Universitario;1 o ninguno;0
5;4;4;1;2;24.44;Medio;5 o más;Universitario;2 o más;0
1;5;3;2;1;33.45;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;5;2;3;2;32.17;Medio;5 o más;Universitario;2 o más;0
2;4;2;1;1;39.19;Alto;Menos de 5;Universitario;1 o ninguno;0
4;1;4;1;2;33.89;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;2;5;1;2;28.33;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;2;1;2;2;36.54;Medio;Menos de 5;Universitario;1 o ninguno;0
1;4;3;1;2;35.35;Alto;5 o más;Bachillerato;2 o más;0
1;2;3;3;2;51.84;Medio;Menos de 5;Universitario;1 o ninguno;0
3;1;1;1;1;24.86;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;5;3;2;2;27.55;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;1;5;3;2;35.56;Alto;5 o más;Bachillerato;1 o ninguno;0
4;2;4;1;1;40.21;Alto;5 o más;Bachillerato;2 o más;0
4;5;5;1;1;47.22;Alto;5 o más;Bachillerato;2 o más;0
4;3;2;3;2;51.07;Medio;5 o más;Universitario;2 o más;0
4;1;5;2;2;36.09;Alto;Menos de 5;Universitario;1 o ninguno;0
3;3;1;3;2;31.93;Medio;5 o más;Universitario;2 o más;0
2;5;3;1;1;35.58;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;3;4;3;1;39.09;Medio;Menos de 5;Universitario;1 o ninguno;0
3;1;5;3;2;28.49;Alto;5 o más;Bachillerato;2 o más;0
2;3;1;2;2;41.06;Alto;Menos de 5;Universitario;1 o ninguno;0
3;5;4;3;2;39.99;Alto;Menos de 5;Universitario;1 o ninguno;0
5;1;2;3;1;41.49;Medio;5 o más;Universitario;2 o más;0
1;1;1;2;1;35.57;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;2;3;3;1;20.42;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
5;2;4;3;1;28.55;Medio;Menos de 5;Universitario;1 o ninguno;0
2;2;4;3;2;25.81;Medio;Menos de 5;Universitario;1 o ninguno;0
5;2;1;2;1;24.17;Medio;Menos de 5;Universitario;1 o ninguno;0
2;1;5;2;1;36.17;Alto;Menos de 5;Universitario;1 o ninguno;0
1;1;5;1;2;27.39;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;1;3;3;2;50.46;Medio;5 o más;Bachillerato;2 o más;0
3;2;2;3;2;47.56;Alto;5 o más;Universitario;1 o ninguno;0
2;4;4;2;1;20.47;Medio;Menos de 5;Bachillerato;2 o más;0
2;5;3;1;1;37.86;Bajo;5 o más;Bachillerato;2 o más;0
1;5;4;3;1;31.19;Alto;Menos de 5;Universitario;1 o ninguno;0
2;1;2;3;1;34.63;Bajo;5 o más;Universitario;2 o más;0
4;3;1;2;2;53.07;Alto;5 o más;Universitario;2 o más;0
1;3;4;1;2;34.18;Medio;5 o más;Bachillerato;2 o más;0
3;4;3;3;2;39.78;Alto;5 o más;Bachillerato;1 o ninguno;0
5;4;1;1;1;36.67;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;3;4;3;1;31.18;Medio;Menos de 5;Bachillerato;2 o más;0
3;2;3;2;2;33.49;Medio;Menos de 5;Universitario;1 o ninguno;0
5;2;3;3;2;30.87;Alto;5 o más;Bachillerato;1 o ninguno;0
3;5;5;2;1;26.72;Alto;5 o más;Bachillerato;1 o ninguno;0
3;3;3;2;1;40.45;Medio;Menos de 5;Bachillerato;2 o más;0
4;3;2;2;1;26.1;Bajo;5 o más;Bachillerato;2 o más;0
2;5;3;3;1;36.8;Medio;Menos de 5;Bachillerato;1 o ninguno;0
2;1;2;2;2;40.9;Medio;5 o más;Bachillerato;1 o ninguno;0
2;5;5;1;2;34.77;Bajo;Menos de 5;Universitario;1 o ninguno;0
2;1;4;1;1;20.97;Alto;5 o más;Bachillerato;2 o más;0
1;3;5;3;1;35.23;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;2;2;1;1;29.92;Bajo;5 o más;Bachillerato;2 o más;0
3;5;5;1;1;40.91;Alto;5 o más;Bachillerato;2 o más;0
5;1;5;1;1;28.02;Alto;5 o más;Bachillerato;2 o más;0
1;4;1;2;2;38.88;Alto;Menos de 5;Universitario;1 o ninguno;0
5;2;1;1;2;28.67;Alto;5 o más;Universitario;2 o más;0
2;2;3;2;2;36.1;Alto;5 o más;Bachillerato;2 o más;0
2;5;1;2;2;38.01;Alto;5 o más;Universitario;2 o más;0
4;2;4;3;2;27.7;Alto;Menos de 5;Universitario;1 o ninguno;0
5;3;3;2;1;34.32;Medio;Menos de 5;Universitario;1 o ninguno;0
5;2;3;1;2;32.93;Alto;Menos de 5;Universitario;1 o ninguno;0
5;5;5;2;1;28.58;Medio;5 o más;Universitario;2 o más;0
3;3;3;3;2;20.98;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;2;5;3;2;32.35;Medio;Menos de 5;Universitario;1 o ninguno;0
5;1;5;2;1;51.33;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;1;4;1;1;49.92;Alto;5 o más;Universitario;2 o más;0
2;5;5;2;2;45.97;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;2;3;3;2;44.47;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;5;1;1;1;41.36;Medio;5 o más;Bachillerato;1 o ninguno;0
3;2;5;3;2;38.58;Alto;5 o más;Universitario;2 o más;0
2;1;2;3;1;32.29;Medio;5 o más;Universitario;1 o ninguno;0
5;3;3;3;1;28.06;Alto;Menos de 5;Universitario;1 o ninguno;0
4;2;2;3;1;46.18;Medio;5 o más;Universitario;2 o más;0
5;4;2;2;1;39.72;Alto;Menos de 5;Universitario;1 o ninguno;0
1;5;1;3;2;22.81;Medio;5 o más;Bachillerato;2 o más;0
4;3;1;2;2;44.85;Medio;5 o más;Universitario;2 o más;0
1;4;2;2;2;46.98;Alto;5 o más;Universitario;2 o más;0
5;2;3;1;2;25.16;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;1;4;2;1;52.57;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;2;1;1;1;32.69;Alto;Menos de 5;Universitario;1 o ninguno;0
4;5;5;1;1;41.19;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
2;2;5;2;2;47.69;Bajo;5 o más;Universitario;2 o más;0
1;5;3;2;2;20.7;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;1;1;3;1;33.3;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;1;5;1;1;44.95;Medio;5 o más;Universitario;2 o más;0
2;3;1;3;1;42.23;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;2;4;2;2;30.05;Alto;5 o más;Universitario;2 o más;0
4;3;5;3;1;30.76;Medio;5 o más;Bachillerato;2 o más;0
4;1;3;1;1;35.57;Alto;5 o más;Universitario;2 o más;0
2;3;4;2;1;33.76;Medio;Menos de 5;Universitario;1 o ninguno;0
3;1;1;3;1;24.22;Alto;5 o más;Universitario;2 o más;0
1;4;4;3;2;24.16;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
4;3;5;1;1;43.97;Medio;5 o más;Bachillerato;2 o más;0
5;5;2;2;1;35.77;Alto;5 o más;Bachillerato;2 o más;0
3;5;4;2;2;38.43;Medio;Menos de 5;Universitario;1 o ninguno;0
4;3;1;1;2;46.88;Bajo;5 o más;Universitario;1 o ninguno;0
5;2;1;2;2;34.38;Medio;Menos de 5;Universitario;1 o ninguno;0
1;2;1;1;2;33.19;Bajo;Menos de 5;Universitario;1 o ninguno;0
5;4;4;2;1;43.82;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;2;2;2;2;34.1;Alto;Menos de 5;Universitario;1 o ninguno;0
2;1;3;1;1;36.42;Bajo;5 o más;Universitario;2 o más;0
2;4;5;1;1;30.29;Alto;Menos de 5;Bachillerato;1 o ninguno;0
5;1;2;1;2;25.6;Bajo;5 o más;Universitario;2 o más;0
1;1;1;1;2;30.78;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
4;1;5;2;1;54.12;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;4;5;2;1;43.74;Medio;Menos de 5;Universitario;1 o ninguno;0
1;3;2;2;1;47.65;Alto;5 o más;Universitario;2 o más;0
1;2;1;3;2;27.76;Bajo;5 o más;Bachillerato;2 o más;0
3;2;1;1;2;35.78;Medio;5 o más;Bachillerato;2 o más;0
4;5;4;1;2;32.52;Alto;Menos de 5;Bachillerato;1 o ninguno;0
1;3;2;2;2;42.49;Medio;5 o más;Universitario;2 o más;0
4;4;5;2;1;49.48;Medio;5 o más;Bachillerato;2 o más;0
2;4;4;3;1;28.27;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
1;1;3;3;1;34.7;Alto;5 o más;Bachillerato;2 o más;0
5;3;5;3;2;36.75;Medio;Menos de 5;Universitario;1 o ninguno;0
2;3;2;3;2;27.02;Alto;5 o más;Universitario;2 o más;0
1;4;3;1;2;37.91;Medio;5 o más;Universitario;1 o ninguno;0
3;4;4;3;1;22.88;Medio;5 o más;Bachillerato;2 o más;0
3;4;2;3;1;38.99;Medio;Menos de 5;Universitario;1 o ninguno;0
4;2;5;3;2;26.6;Alto;5 o más;Universitario;2 o más;0
3;5;1;1;2;29.88;Alto;5 o más;Bachillerato;2 o más;0
4;5;2;2;1;38.62;Medio;5 o más;Universitario;2 o más;0
2;4;1;3;1;29.91;Alto;5 o más;Bachillerato;2 o más;0
2;5;4;2;2;40.69;Medio;Menos de 5;Universitario;1 o ninguno;0
5;3;4;2;2;38.43;Medio;5 o más;Bachillerato;1 o ninguno;0
1;4;5;1;1;30.54;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
2;1;4;2;1;22.36;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;3;2;2;2;47.71;Alto;5 o más;Universitario;2 o más;0
2;1;4;1;1;40.3;Medio;5 o más;Bachillerato;2 o más;0
5;4;5;2;2;43;Alto;Menos de 5;Bachillerato;1 o ninguno;0
1;3;3;3;2;43.78;Alto;5 o más;Universitario;2 o más;0
4;5;1;3;2;32.24;Medio;5 o más;Bachillerato;1 o ninguno;0
3;3;1;3;2;34.8;Medio;5 o más;Bachillerato;2 o más;0
2;3;5;1;2;48.15;Alto;5 o más;Bachillerato;2 o más;0
1;1;4;2;2;33.27;Bajo;5 o más;Universitario;2 o más;0
1;2;3;2;1;36.59;Alto;5 o más;Universitario;2 o más;0
2;2;2;3;2;25.51;Medio;5 o más;Universitario;2 o más;0
5;4;1;2;2;38.7;Alto;5 o más;Universitario;2 o más;0
5;5;2;2;2;24.55;Medio;5 o más;Bachillerato;2 o más;0
3;5;4;2;1;23.77;Alto;Menos de 5;Universitario;1 o ninguno;0
5;4;4;3;1;35.73;Medio;5 o más;Bachillerato;2 o más;0
4;4;5;3;2;31.76;Medio;Menos de 5;Universitario;1 o ninguno;0
5;4;3;1;1;41.08;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;2;2;1;2;34.3;Medio;Menos de 5;Bachillerato;1 o ninguno;0
2;3;5;2;2;31.5;Medio;5 o más;Universitario;2 o más;0
1;2;2;3;2;44.51;Medio;5 o más;Bachillerato;2 o más;0
3;1;3;3;2;25.36;Alto;Menos de 5;Universitario;1 o ninguno;0
1;5;3;1;2;31.59;Alto;5 o más;Bachillerato;2 o más;0
1;4;5;1;2;42.06;Medio;Menos de 5;Universitario;1 o ninguno;0
3;3;4;1;1;25.38;Alto;Menos de 5;Bachillerato;2 o más;0
3;3;4;3;1;32.13;Medio;5 o más;Bachillerato;2 o más;0
3;1;2;2;1;42.96;Alto;Menos de 5;Universitario;1 o ninguno;0
4;1;4;3;1;27.33;Alto;5 o más;Bachillerato;2 o más;0
2;2;5;1;2;26.14;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;4;2;2;1;38.95;Medio;5 o más;Bachillerato;2 o más;0
2;3;3;2;2;59.74;Alto;Menos de 5;Universitario;1 o ninguno;0
3;3;2;3;2;37.13;Alto;5 o más;Universitario;2 o más;0
1;3;5;3;2;51.71;Alto;Menos de 5;Universitario;1 o ninguno;0
1;5;3;1;1;48.21;Alto;5 o más;Bachillerato;2 o más;0
1;3;3;1;2;32.88;Alto;5 o más;Bachillerato;2 o más;0
2;5;2;2;2;41.43;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;4;2;3;1;29.83;Alto;Menos de 5;Universitario;1 o ninguno;0
4;1;5;1;2;41.42;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
3;5;1;2;2;46.41;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;1;1;2;1;33.23;Medio;5 o más;Bachillerato;2 o más;0
5;4;3;3;2;24.94;Medio;5 o más;Bachillerato;2 o más;0
1;4;4;3;2;42.37;Medio;5 o más;Bachillerato;2 o más;0
4;4;2;2;2;24.78;Medio;Menos de 5;Universitario;1 o ninguno;0
5;4;1;1;2;44.68;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;1;4;1;2;24.37;Alto;5 o más;Bachillerato;2 o más;0
3;4;3;3;1;30.65;Alto;5 o más;Bachillerato;2 o más;0
4;2;1;3;1;52.31;Medio;Menos de 5;Bachillerato;1 o ninguno;0
2;1;5;2;1;28.91;Medio;5 o más;Bachillerato;2 o más;0
1;3;4;3;1;24.69;Alto;5 o más;Bachillerato;2 o más;0
3;2;5;3;1;54.46;Alto;5 o más;Bachillerato;1 o ninguno;0
1;4;3;1;1;44.54;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;3;1;2;2;39.07;Medio;5 o más;Bachillerato;2 o más;0
4;1;1;3;1;29.4;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;5;4;1;2;33.55;Medio;5 o más;Universitario;2 o más;0
4;1;3;1;1;41.03;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;3;2;2;2;33.06;Medio;5 o más;Bachillerato;2 o más;0
3;3;5;1;2;40.65;Bajo;5 o más;Bachillerato;2 o más;0
2;2;5;1;1;34.19;Medio;Menos de 5;Universitario;1 o ninguno;0
1;3;3;3;1;26.05;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;4;1;2;2;31.11;Alto;Menos de 5;Universitario;1 o ninguno;0
5;2;1;2;1;39.03;Alto;5 o más;Universitario;2 o más;0
3;1;4;2;2;33.49;Medio;5 o más;Bachillerato;2 o más;0
1;1;3;1;1;25.21;Bajo;5 o más;Bachillerato;2 o más;0
1;5;1;1;2;45.72;Medio;5 o más;Universitario;1 o ninguno;0
3;3;1;3;1;42.65;Alto;5 o más;Bachillerato;2 o más;0
5;4;1;2;1;35.71;Medio;Menos de 5;Universitario;1 o ninguno;0
3;3;3;2;2;46.54;Alto;5 o más;Universitario;2 o más;0
3;3;4;1;2;26.91;Medio;5 o más;Bachillerato;2 o más;0
2;3;1;1;1;36.26;Alto;Menos de 5;Bachillerato;1 o ninguno;0
2;3;4;1;1;57.17;Medio;5 o más;Universitario;2 o más;0
2;4;3;2;1;36.2;Medio;Menos de 5;Universitario;1 o ninguno;0
2;5;2;2;2;34.04;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;1;2;2;2;31.4;Medio;5 o más;Universitario;2 o más;0
5;4;5;2;1;39.72;Medio;5 o más;Bachillerato;2 o más;0
5;1;4;3;1;32.04;Bajo;Menos de 5;Bachillerato;1 o ninguno;0
5;4;1;3;1;45.17;Medio;5 o más;Bachillerato;2 o más;0
3;4;1;2;1;29.79;Medio;5 o más;Universitario;2 o más;0
1;4;5;3;1;42.14;Alto;Menos de 5;Universitario;1 o ninguno;0
2;2;4;3;1;38.17;Medio;5 o más;Universitario;2 o más;0
5;4;2;1;1;21.61;Medio;Menos de 5;Universitario;1 o ninguno;0
4;3;5;3;1;33.48;Alto;Menos de 5;Universitario;1 o ninguno;0
5;4;3;3;2;41.1;Alto;Menos de 5;Bachillerato;2 o más;0
1;5;2;1;2;23.5;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;1;5;1;2;29.53;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;3;2;2;1;21.63;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;1;3;2;1;30.3;Alto;5 o más;Universitario;2 o más;0
5;1;2;1;1;34.85;Alto;5 o más;Bachillerato;2 o más;0
1;1;2;2;2;44.77;Alto;5 o más;Universitario;2 o más;0
5;3;2;3;2;30.93;Medio;Menos de 5;Universitario;1 o ninguno;0
1;5;2;3;2;38.6;Alto;5 o más;Bachillerato;2 o más;0
3;2;3;2;2;35.06;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;2;1;2;2;36.69;Medio;5 o más;Bachillerato;1 o ninguno;0
4;4;2;1;1;27.96;Medio;5 o más;Universitario;2 o más;0
5;4;3;2;2;43.42;Alto;Menos de 5;Bachillerato;2 o más;0
4;2;5;1;1;44.26;Alto;5 o más;Bachillerato;2 o más;0
2;2;3;2;1;26.36;Alto;5 o más;Universitario;2 o más;0
1;1;2;1;1;36.69;Alto;Menos de 5;Universitario;1 o ninguno;0
2;2;2;1;2;39.43;Alto;5 o más;Bachillerato;2 o más;0
5;5;2;3;1;21.2;Alto;5 o más;Universitario;1 o ninguno;0
1;1;4;2;2;52.12;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;4;3;2;1;30.56;Medio;5 o más;Universitario;2 o más;0
1;4;2;1;1;41.22;Alto;Menos de 5;Universitario;1 o ninguno;0
5;5;1;2;1;28.11;Alto;Menos de 5;Universitario;1 o ninguno;0
1;3;2;3;1;44.03;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;5;4;2;1;40.73;Alto;5 o más;Bachillerato;2 o más;0
3;2;1;3;1;39.59;Alto;5 o más;Universitario;2 o más;0
5;2;4;3;1;49.42;Medio;Menos de 5;Universitario;1 o ninguno;0
2;5;2;2;2;48.67;Medio;Menos de 5;Universitario;1 o ninguno;0
5;3;2;3;1;38.87;Medio;5 o más;Bachillerato;2 o más;0
2;5;2;3;1;21.51;Medio;5 o más;Universitario;2 o más;0
3;2;4;2;1;26.62;Bajo;Menos de 5;Universitario;1 o ninguno;0
3;5;2;1;2;35.49;Medio;5 o más;Universitario;2 o más;0
3;2;4;2;2;37.07;Bajo;5 o más;Universitario;1 o ninguno;0
4;5;2;2;1;59.15;Alto;5 o más;Bachillerato;2 o más;0
5;4;2;2;1;34.82;Alto;5 o más;Universitario;2 o más;0
2;1;4;3;2;35.49;Alto;5 o más;Universitario;2 o más;0
4;1;1;2;2;43.64;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;4;5;1;1;23.85;Bajo;5 o más;Universitario;1 o ninguno;0
4;1;5;2;2;42.87;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;4;4;3;1;34.56;Medio;5 o más;Bachillerato;2 o más;0
5;3;2;3;1;20.75;Alto;5 o más;Universitario;1 o ninguno;0
4;2;2;3;1;36.54;Medio;5 o más;Bachillerato;1 o ninguno;0
4;5;1;3;1;48.3;Alto;Menos de 5;Universitario;1 o ninguno;0
1;4;3;3;1;29.27;Medio;5 o más;Bachillerato;1 o ninguno;0
3;2;1;3;1;34.51;Alto;Menos de 5;Universitario;1 o ninguno;0
4;5;5;1;2;38.95;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;3;3;2;1;57.51;Alto;Menos de 5;Bachillerato;2 o más;0
1;2;1;1;2;30.26;Medio;5 o más;Bachillerato;2 o más;0
2;3;2;1;2;39.81;Medio;5 o más;Bachillerato;2 o más;0
4;4;3;3;2;30.24;Medio;5 o más;Bachillerato;2 o más;0
1;1;3;3;1;43.02;Alto;Menos de 5;Bachillerato;2 o más;0
5;2;5;1;1;57.86;Medio;5 o más;Bachillerato;2 o más;0
2;5;1;2;2;27.07;Alto;5 o más;Bachillerato;2 o más;0
4;2;1;1;2;25.67;Alto;5 o más;Bachillerato;2 o más;0
4;3;2;2;1;34.13;Medio;Menos de 5;Universitario;1 o ninguno;0
4;1;4;2;2;23.88;Medio;5 o más;Universitario;2 o más;0
2;2;5;1;1;42.21;Alto;Menos de 5;Universitario;1 o ninguno;0
1;5;5;2;2;30.94;Alto;Menos de 5;Bachillerato;1 o ninguno;0
4;4;5;2;1;33.41;Alto;5 o más;Bachillerato;2 o más;0
5;4;5;1;1;39.22;Medio;5 o más;Universitario;2 o más;0
5;4;1;1;1;35.65;Medio;Menos de 5;Bachillerato;2 o más;0
2;4;4;2;2;29.48;Medio;5 o más;Universitario;2 o más;0
4;1;1;2;2;24.67;Medio;5 o más;Bachillerato;1 o ninguno;0
3;1;3;2;2;42.13;Alto;Menos de 5;Universitario;1 o ninguno;0
5;1;5;2;1;44.02;Alto;5 o más;Bachillerato;2 o más;0
5;3;1;2;2;39.68;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;3;1;1;1;38.75;Medio;5 o más;Universitario;2 o más;0
1;3;5;3;1;40.09;Alto;5 o más;Bachillerato;2 o más;0
4;4;5;2;1;25.26;Medio;5 o más;Universitario;2 o más;0
2;4;1;1;1;28.36;Medio;5 o más;Bachillerato;1 o ninguno;0
3;4;3;3;1;35.44;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;1;3;3;1;47.3;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;1;5;1;1;23.88;Alto;5 o más;Bachillerato;1 o ninguno;0
1;3;5;2;1;23.1;Alto;5 o más;Universitario;2 o más;0
4;4;5;2;1;35.35;Medio;Menos de 5;Bachillerato;1 o ninguno;0
2;5;3;1;2;27.56;Alto;Menos de 5;Universitario;1 o ninguno;0
1;1;3;2;2;23.5;Medio;5 o más;Bachillerato;2 o más;0
2;3;3;1;1;42.5;Alto;Menos de 5;Universitario;1 o ninguno;0
1;2;4;3;1;21.66;Alto;Menos de 5;Universitario;1 o ninguno;0
2;3;5;3;2;22.29;Alto;Menos de 5;Bachillerato;1 o ninguno;0
3;4;5;3;1;30.96;Medio;Menos de 5;Universitario;1 o ninguno;0
1;3;3;1;1;43.95;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;2;5;1;2;37.33;Alto;5 o más;Bachillerato;2 o más;0
3;3;4;3;1;26.88;Alto;5 o más;Bachillerato;1 o ninguno;0
4;2;1;1;2;37.52;Medio;5 o más;Universitario;2 o más;0
3;2;2;2;2;43.27;Medio;Menos de 5;Bachillerato;1 o ninguno;0
4;1;4;1;1;50.66;Alto;Menos de 5;Universitario;1 o ninguno;0
2;4;4;2;2;33.37;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;4;2;3;1;43.4;Medio;Menos de 5;Bachillerato;1 o ninguno;0
1;4;5;2;2;28.64;Medio;5 o más;Bachillerato;2 o más;0
3;2;5;1;1;25.47;Alto;Menos de 5;Universitario;1 o ninguno;0
2;3;1;3;2;38.69;Medio;Menos de 5;Bachillerato;2 o más;0
3;2;2;1;2;37.96;Alto;5 o más;Universitario;2 o más;0
4;1;2;1;1;30.38;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;4;3;1;2;44.77;Medio;Menos de 5;Universitario;1 o ninguno;0
5;3;2;1;1;32.75;Alto;Menos de 5;Bachillerato;1 o ninguno;0
1;1;5;2;2;37.09;Medio;Menos de 5;Universitario;1 o ninguno;0
3;2;2;2;2;38.24;Bajo;Menos de 5;Universitario;1 o ninguno;0
3;4;4;2;2;46.38;Medio;5 o más;Universitario;2 o más;0
4;4;5;3;1;44.15;Medio;Menos de 5;Bachillerato;2 o más;0
1;4;3;3;1;39.11;Medio;5 o más;Bachillerato;2 o más;0
3;5;5;1;2;31.13;Medio;Menos de 5;Universitario;1 o ninguno;0
5;2;2;3;2;36.23;Alto;5 o más;Universitario;2 o más;0
4;2;4;2;1;46.42;Medio;Menos de 5;Bachillerato;1 o ninguno;0
3;3;5;1;1;41.03;Bajo;Menos de 5;Universitario;1 o ninguno;0
1;3;1;2;2;26.85;Alto;5 o más;Universitario;2 o más;0
5;4;4;2;1;34.89;Medio;Menos de 5;Bachillerato;1 o ninguno;0
5;3;1;3;2;39.1;Medio;Menos de 5;Universitario;1 o ninguno;0
2;2;3;2;1;38.53;Bajo;5 o más;Bachillerato;2 o más;0
2;2;4;3;1;32.28;Medio;Menos de 5;Universitario;1 o ninguno;0
